url,category,tags
https://www.alura.com.br/curso-online-introducao-html-css,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-introducao-ao-mvc-com-asp-net-core,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-ao-google-adwords,business,"[""Business""]"
https://www.alura.com.br/curso-online-ionic-2,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ionic,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-introducao-aos-metodos-ageis,business,"[""Business""]"
https://www.alura.com.br/curso-online-introducao-ao-python,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-ao-microcopy,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-introducao-ao-django,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-uml,business,"[""Business""]"
https://www.alura.com.br/curso-online-introducao-ao-cloud-do-ec2-no-aws,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-introducao-a-programacao-funcional-com-clojure,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-programacao-com-ruby-e-jogos-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-programacao-com-c-parte-3,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-programacao-com-c-parte-1,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-machine-learning-com-classificacao,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-programacao-com-ruby-e-jogos-3,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-programacao-com-ruby-e-jogos-1,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-programacao-com-c-parte-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-fotografia,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-introducao-a-estatistica-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-introducao-a-banco-de-dados-e-sql-com-postgre,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-intellij-idea-truques-para-aumentar-sua-produtividade-em-projetos-java,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-integracao-continua-jenkins,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-ingles-para-entrevistas,business,"[""Business""]"
https://www.alura.com.br/curso-online-informatica-para-concursos,business,"[""Business""]"
https://www.alura.com.br/curso-online-indesign-grande-escala,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-imagens-ads-e-campanhas-para-facebook,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-inteligencia-ecommerce,business,"[""Business""]"
https://www.alura.com.br/curso-online-instagram-marketing,business,"[""Business""]"
